test_index,test_text,predicted_label,true_label,neighbor_index,neighbor_label,neighbor_distance,neighbor_text
167,tugas sering lambat memerespon panggil darurat masyarakat,negatif,negatif,1066,Netral,1.2550428183057036,polisi datang lokasi jadi panggil warga langsung mulai catat informasi
167,tugas sering lambat memerespon panggil darurat masyarakat,negatif,negatif,988,Netral,1.2606553960384168,kalau celaka lalu lintas biasa polisi datang panggil warga selalu cepat tetap datang
167,tugas sering lambat memerespon panggil darurat masyarakat,negatif,negatif,1285,Negatif,1.2720091234899293,kasus terus tambah selesai rasa lambat
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,426,Positif,0.9955061519996481,yakin polisi jadi harap hukum lebih baik
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,204,Positif,1.0097625472072225,yakin polisi benah jadi lebih baik
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,216,Positif,1.0670798344374108,yakin polisi kerja baik negeri
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,194,Negatif,1.0846082737743883,takut rasa masa depan polisi percaya jaga adil
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,74,Positif,1.084694900511845,yakin polisi terus usaha jadi lebih baik hari
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,823,Positif,1.0875700918386388,kinerja polisi masa depan makin bagus
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,58,Positif,1.1327041544635283,yakin pak polisi baik jujur
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,786,Netral,1.1399611389715016,integritas polisi tentu masa depan hukum negeri
168,yakin polisi kerja lebih baik masa depan lebih aman,positif,positif,912,Positif,1.1470575496484492,percaya polisi ubah jadi lebih baik
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,411,Negatif,1.044323524001983,tak harap hukum terus main
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,785,Negatif,1.064538710413175,tak harap hukum pihak kuat
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,96,Negatif,1.0702875910856815,percaya polisi makin lama makin hilang kecewa banget
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,304,Negatif,1.0762137587108063,kalau hukum tak percaya siapa
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,436,Negatif,1.0765167253552739,tak harap banyak polisi kecewa
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,941,Negatif,1.114222412107105,sedih lihat rakyat hilang percaya hukum
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,1487,Negatif,1.1168761029036367,percaya makin kikis kasus tak selesai
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,112,Netral,1.1323385399456043,makin tegas makin transparan makin percaya
169,harap mulai hilang hukum makin tak percaya,negatif,negatif,963,Positif,1.1336066898650543,mungkin juta orang mulai percaya polisi
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,600,Netral,1.1590582512939118,prosedur hukum tetap ikut suai atur laku
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,522,Netral,1.1918051789075463,surat tilang lewat pos tle proses ikut suai prosedur aja
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,934,Positif,1.1958726374128479,sempat takut urus lapor tugas sangat sabar bantu jelas semua prosedur
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,80,Netral,1.2009458623740847,polisi selalu ikut prosedur tindak laku
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,1336,Netral,1.2119544568274878,datang kantor polisi buat urus hilang hp proses jelas lama
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,916,Netral,1.2157643820145563,sempat kantor polisi tanya soal syarat urus surat semua jawab suai prosedur singkat
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,1350,Netral,1.2192237430800719,baru beri nyata urus lapor hilang butuh surat antar rt rw lebih
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,228,Negatif,1.224844935047168,sempat minta uang tambah urus surat hilang harus pungutan luar tentu
170,urus surat hilang prosedur jelas rinci meski tetap ikut langkah formal,netral,netral,511,Netral,1.2321897675612208,tindak polisi dasar bukti prosedur jelas
171,hukum tajam bawah sakit,negatif,negatif,697,Negatif,0.715585722739729,takut kalau hukum tajam bawah
171,hukum tajam bawah sakit,negatif,negatif,326,Negatif,0.7508718429309498,sedih lihat hukum tajam bawah
171,hukum tajam bawah sakit,negatif,negatif,645,Negatif,0.8934079795262881,takut hukum tajam bawah tumpul atas
171,hukum tajam bawah sakit,negatif,negatif,374,Negatif,0.9147531467781669,hukum tumpul atas tajam bawah sedih
171,hukum tajam bawah sakit,negatif,negatif,308,Negatif,1.0227318714603368,hukum tajam bawah tumpul atas udah muak dengar terus
171,hukum tajam bawah sakit,negatif,negatif,1334,Negatif,1.1067564386352786,hukum adil lebih sakit jahat sendiri
171,hukum tajam bawah sakit,negatif,negatif,605,Positif,1.166122348199617,pernah pandu polisi kantor rumah sakit waktu bawa ayah sakit sangat bantu
171,hukum tajam bawah sakit,negatif,negatif,209,Negatif,1.1943595519042336,kecewa bela justru sakit
171,hukum tajam bawah sakit,negatif,negatif,1298,Netral,1.2272252845875637,polisi kerja bawah regulasi tetap perintah
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,637,Netral,1.0671686125407782,layan cepat transparan kunci percaya masyarakat polisi
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,1015,Netral,1.0752750181673845,transparansi proses hukum tingkat percaya masyarakat
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,839,Netral,1.0919366407726672,respons cepat tangan lapor tingkat percaya masyarakat
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,1055,Netral,1.095932680961484,layan cepat efisien tingkat percaya masyarakat
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,1012,Positif,1.1097164360444545,polisi makin transparan buat rakyat lebih percaya
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,361,Positif,1.1113735356231933,masyarakat bangga punya polisi profesional
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,900,Positif,1.1138313918197842,percaya deh kalau polisi transparan rakyat lebih respek
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,199,Positif,1.1242952368825618,polisi transparan jalan tugas lebih percaya publik
172,kalau polisi transparan profesional percaya masyarakat tingkat,positif,positif,948,Positif,1.1358062085533853,percaya polisi bangun percaya masyarakat
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,195,Positif,1.1423884280335264,rasa lebih aman polisi laku patroli malam lingkung hadir sangat rasa utama malam hari
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,558,Netral,1.173897130596398,tempat tiap malam minggu razia kayak udah jadi biasa aja
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,524,Negatif,1.1796238083550772,sedih lihat korban adil
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,683,Positif,1.1995955944673562,polisi adil selalu dapat tempat hati masyarakat
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,1255,Netral,1.2026955680603053,tegak atur tetap laku suai tentu laku
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,938,Positif,1.2028530040057865,polisi jujur selalu dapat tempat hati masyarakat
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,1031,Negatif,1.2058049160911297,gue sedih banget kinerja polisi
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,941,Negatif,1.2063834579355186,sedih lihat rakyat hilang percaya hukum
173,sedih polisi tangguh laku keroyok tempat hibur malam,negatif,negatif,743,Negatif,1.2164291056560363,polisi takut keluar malam
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,603,Negatif,1.1363664557784603,kalau lihat polisi obrol sama preman makin bingung percaya siapa
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,1164,Negatif,1.1489036395807797,takut lapor malah jadi korban
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,84,Negatif,1.1743920195203377,lapor polisi takut malah jadi sangka
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,658,Negatif,1.1810613011383542,kalau masalah justru takut lapor polisi
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,21,Negatif,1.1897236549899086,takut lapor polisi takut malah sulit
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,414,Negatif,1.1938249710860578,takut kalau tidakadil jadi biasa
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,0,Negatif,1.1957106015905514,sungguh sedih rakyat takut lapor percaya polisi
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,1157,Negatif,1.2034741654212262,beri mana percaya jadi takut urus
174,takut banget kalau jadi jalan mau lapor bingung percaya,negatif,negatif,595,Negatif,1.205501556373945,berani lapor takut malah jadi sangka
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,964,Positif,1.15316968294862,polisi bantu aman hajat keluarga
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,15,Negatif,1.2167837138568927,masyarakat kecewa polisi
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,289,Positif,1.2282352961958374,mantap mudik balik lebaran keluarga aman lancar
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,65,Negatif,1.2362582532118134,kecewa kinerja polisi
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,1097,Negatif,1.2376929537679,tabrak orang polisi datang justru saran damai buat lapor resmi padahal korban
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,896,Negatif,1.2409895030030569,kalau udah tahu salah les lebih jago atlet lari
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,533,Negatif,1.2431072555166494,kecewa hari polisi
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,742,Positif,1.2506924961276131,alam tabrak kecil polisi bantu mediasi baik tenang
175,keluarga tabrak lari kecewa lapor polisi direspon,negatif,negatif,1259,Negatif,1.2598720660647078,rakyat kecewa kinerja polisi
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,350,Positif,1.0919571078290478,harap polisi lebih profesional jalan tugas
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,1349,Positif,1.0925256547251976,percaya polisi makin dekat rakyat
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,199,Positif,1.1276258503507883,polisi transparan jalan tugas lebih percaya publik
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,662,Netral,1.1456251079702777,tugas polisi beri latih jalan tugas
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,264,Netral,1.1471461875257694,sistem adu masyarakat lebih efektif mudah tangan kasus
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,562,Netral,1.1500739980413608,jaga aman bukan mudah semangat buat polisi
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,1439,Positif,1.1534885382888453,hukum lebih baik kalau polisi benar jalan tugas integritas
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,1159,Positif,1.1566371689018764,alam urus lapor hilang sangat cepat mudah tugas profesional bantu
176,polisi dekat rakyat lebih mudah jalan tugas,positif,positif,1215,Positif,1.167070022750936,polisi jalan tugas hati nurani hormat rakyat
177,masyarakat kecewa sama polisi,negatif,negatif,15,Negatif,0.6160598540004194,masyarakat kecewa polisi
177,masyarakat kecewa sama polisi,negatif,negatif,604,Negatif,0.748196810400051,benar kecewa sama polisi
177,masyarakat kecewa sama polisi,negatif,negatif,174,Negatif,0.791777118434711,kecewa banget sama polisi
177,masyarakat kecewa sama polisi,negatif,negatif,836,Negatif,0.9740984160890438,harap lebih kasus jadi kecewa sama polisi
177,masyarakat kecewa sama polisi,negatif,negatif,768,Positif,1.0440585745004793,bahagia lihat polisi kerja sama masyarakat
177,masyarakat kecewa sama polisi,negatif,negatif,1479,Netral,1.0460800616848807,aman baik butuh kerja sama polisi masyarakat
177,masyarakat kecewa sama polisi,negatif,negatif,65,Negatif,1.0483921516301675,kecewa kinerja polisi
177,masyarakat kecewa sama polisi,negatif,negatif,533,Negatif,1.0637480415374232,kecewa hari polisi
177,masyarakat kecewa sama polisi,negatif,negatif,1259,Negatif,1.1007754629442716,rakyat kecewa kinerja polisi
178,kecewa juang benar malah dite,negatif,negatif,608,Negatif,0.8245980089144418,sedih benar malah dite
178,kecewa juang benar malah dite,negatif,negatif,867,Negatif,1.0811086993996126,takut benar malah dite habis habis
178,kecewa juang benar malah dite,negatif,negatif,604,Negatif,1.103101530171049,benar kecewa sama polisi
178,kecewa juang benar malah dite,negatif,negatif,878,Negatif,1.1673768188925142,banyak oknum benar malah diam kecewa berat
178,kecewa juang benar malah dite,negatif,negatif,1036,Negatif,1.1755006681065743,korban juang sendiri cari adil
178,kecewa juang benar malah dite,negatif,negatif,545,Negatif,1.191788537467912,aku benar kecewa kinerja polisi
178,kecewa juang benar malah dite,negatif,negatif,364,Negatif,1.2085039520051548,buat apa punya polisi kalau rakyat tetap juang sendiri
178,kecewa juang benar malah dite,negatif,negatif,862,Negatif,1.209492252436844,benar cukup kecewa ada jalan polisi
178,kecewa juang benar malah dite,negatif,negatif,15,Negatif,1.2135257874483987,masyarakat kecewa polisi
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,1119,Negatif,0.8315403637858395,aman datang polisi bukan justru rasa cemas
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,694,Negatif,0.9680446545313374,polisi harus bikin tenang bukan bikin cemas
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,52,Negatif,1.062397126829092,polisi harus lindung banyak rasa tak aman
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,609,Negatif,1.0883919760303795,polisi harus hadir beri pasti bukan ketidakpastian
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,1475,Negatif,1.114692084833671,polisi harus beri solusi bukan makin tambah luka
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,212,Negatif,1.1186419024608307,harus rasa aman malah was kalau temu polisi
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,284,Negatif,1.1253241138671897,hukum harus lindung rasa takut
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,254,Negatif,1.1396259164143727,kali razia patroli rasa cemas meski laku salah
179,polisi harus beri rasa aman bukan cemas,negatif,negatif,375,Negatif,1.1420100688390358,rasa aman meski polisi
